date,reviewerID,hotelID,rating,flagged
11/15/2011,X3v0CfeYUjHTWRLb-VG-eg,ezxzzWj-EIigt0p4wlbLbw,3,N
11/15/2011,HXTvveBusdhaaPbWZWA7nA,YfzsjiJl3m-Yza64aIL7SQ,3,N
11/16/2008,n9Z9uucQJX9wTLYm0SRMng,ztuO0tozkkocR_o2OXDuQw,2,N
11/16/2009,g5VBYCkNl3arsRpIuNxpUQ,SNuJYJewLhunxlhEezo15w,2,N
11/16/2009,GoDWYAGipK81-GjyVgkKog,LDze56Nd8rRljNDMaD1sbA,1,N
11/16/2009,L2bG-yGSiuJeVvQtiP1dRw,LDze56Nd8rRljNDMaD1sbA,5,N
11/16/2009,rV6r9Fd6eneEanxuComVCA,2m_KBLL9Bk_dwZ5n5b11nw,3,N
11/16/2010,XtKwxbdNIHjEM3ajUoX9OQ,SrNUBeLzCCBdwdUF9qepqg,5,N
11/16/2010,jjVvMOzkvoaEjAnvnZhufQ,NkOir65b_YAAQVlJR_zmJA,2,N
11/16/2010,Rr5OAotIzOSJP0bAb6RDrg,BISUDalmPulSzHvsO3PhDA,3,N
11/16/2011,BQBg7gHSl1W1EH1b5e3Cbw,HwJkHmF__Y2VApOA31GqQw,5,N
11/16/2011,DP73JG-8B_ju9AXBcIEsng,mgvWzZBNNHtVP5Xd5Mz39A,3,N
11/16/2011,A9SAdE-aCyrhW6jlgx7tdQ,mgvWzZBNNHtVP5Xd5Mz39A,2,N
11/16/2011,qrtpfQjn-E5x0XXixlN48w,mLdvQGAFadIJkOlEoHsI7w,2,N
11/16/2011,_JIqCgPVqPGT5UJhmD73yw,2m_KBLL9Bk_dwZ5n5b11nw,1,Y
11/16/2011,hb3tZnfr7TMKX8OXU3erxg,RTbDvRlBaKyim0MJOzEkPQ,5,Y
11/16/2011,MxHmledBo4IvjcuFokGpxA,rpP9iZsT3NC-Z4pUtQGoiA,5,N
11/16/2011,9U4ItWl_1UuP1yGqSnoy3w,gCdjyQeE0uRKCh7mVmnZzQ,4,N
11/17/2008,Ko4zG4o--DSxDRkmG51NtQ,mLdvQGAFadIJkOlEoHsI7w,4,N
11/17/2009,zUfc1dCKMEptMaXjTcK5ug,Ut6mvxVP5eN-Kiu7KaLrlg,3,N
11/17/2010,3QhuMZBKdz2-fRvVTCWizA,2m_KBLL9Bk_dwZ5n5b11nw,5,N
11/17/2011,iiAFPB1bROfcdMoNWbtQbA,DWRJ-OU-t1Gi1hebNBKMHA,1,N
11/17/2011,95wLKydgHYCz_PCbIiB34A,Ut6mvxVP5eN-Kiu7KaLrlg,5,N
11/17/2011,yswUjnZZOcvPeFFAUOYlGQ,JF1adUKdsNebw6-8MABATg,2,N
11/17/2011,rtuqkvH5z74DLDO2ZbiDIA,YfzsjiJl3m-Yza64aIL7SQ,5,N
11/18/2006,tivh8lr6pzBDNfrJLYWh_g,P0d8m5E67oBc0BpVUh4nKQ,3,N
11/18/2007,VlUnhotMqY6msql_GMyvhg,ztuO0tozkkocR_o2OXDuQw,3,N
11/18/2007,p3UBcwT4ge-RHFV0Geib-Q,cXKeY0NugFvCSHRWJcOq9w,1,N
11/18/2008,o7Mc8DXahxPYXUUjGzyR5g,WA6coAKLoKnMWMKYKOibLQ,4,Y
11/18/2009,ZA6K6s4E1aI0eiAmjPlGSg,57PyRW-iahNX_Ur8icAfxg,5,N
11/18/2010,8dKHccCml9sHhBefWw942A,tS1N1-P7QorwyRsNk3VMJA,1,N
11/18/2010,ziBhmecaEZY49TMJb6yB_A,JF1adUKdsNebw6-8MABATg,4,N
11/18/2010,IQTzpSyZphASEnQS2I0Ckw,mLdvQGAFadIJkOlEoHsI7w,4,N
11/18/2011,88rBeOQildHX35dMSVgKoA,ubNzerxb8ox5bmA2EGkKBg,3,N
11/18/2011,m7XjPUaaNcquQUDSR2cKWg,T_9IQ4nXSacMzrynX3pWJA,4,Y
11/19/2006,ZS_SiPpiLocKfYNjRZTeww,Ut6mvxVP5eN-Kiu7KaLrlg,4,N
11/19/2006,S-cs5LWNlKFqAmY327qSuQ,sGhw4H2gzW0psZom0QuZMw,3,N
11/19/2006,ZS_SiPpiLocKfYNjRZTeww,ubNzerxb8ox5bmA2EGkKBg,4,N
11/19/2008,B3GVHNj4UM8Rea7KGxiwtQ,DC1sD5TsqljP_BIAV6S-pw,4,N
11/19/2008,vDd2Bg58q5Wx2t56dTUr2A,lDVAVEPaVSqHzJ2a43_IMA,5,N
11/19/2008,vDd2Bg58q5Wx2t56dTUr2A,NkOir65b_YAAQVlJR_zmJA,3,N
11/19/2009,YR7atQMrq-7d_JyLY-WI6Q,DC1sD5TsqljP_BIAV6S-pw,5,N
11/19/2010,eh03Ytv4exbW33L2erx1kA,2m_KBLL9Bk_dwZ5n5b11nw,4,N
11/19/2010,_1-vheNMAWoAeBdykuZYZA,p9aMkgTdOKhsjkkv4G0QBw,4,N
11/19/2011,W3OeOtpWJY5tMH19gmsBag,DC1sD5TsqljP_BIAV6S-pw,5,N
11/19/2011,qOODN0RsLbNQaLPN3srixQ,2m_KBLL9Bk_dwZ5n5b11nw,4,N
11/19/2011,nJcEoEXpIkZgyFaNDg3XrQ,2m_KBLL9Bk_dwZ5n5b11nw,1,N
11/19/2011,Dg1PSvbK0UCVzoqPN3hibg,qmF64R44N-4gOHqze10TXg,2,Y
11/2/2006,YhJ0B0mL4gaPDOYFYiL5IQ,YfzsjiJl3m-Yza64aIL7SQ,5,N
11/2/2008,Hh1IkwRAROSLM2X-sh7N6A,BqJ10kFkEJi5jdjRfyURow,2,N
11/2/2008,-xXMng-AgRWe80kqg8zzfw,ubNzerxb8ox5bmA2EGkKBg,3,N
11/2/2008,b9PYv393148RBlfX_b62Sw,DxfjGOEtFJQoq6m8WjYl4Q,3,N
11/2/2009,Z1Ce1N6F7vw9pKnsv8MtRA,ztuO0tozkkocR_o2OXDuQw,3,N
11/2/2009,Q3n_EpLCR_gMhlFOxk77Zw,rpP9iZsT3NC-Z4pUtQGoiA,4,N
11/2/2010,QWi7ICXapjx7OwHOny3IzA,YIfXuMhZgZf3xNnRWjyDYA,4,N
11/2/2011,62xZjarWrKQC4tHnl6u7qQ,33Xc1Bk_gkSY5xb2doQ7Ng,4,N
11/2/2011,ZgBWUjUp7amt8C7Oqf2TWQ,YfzsjiJl3m-Yza64aIL7SQ,4,N
11/2/2011,DbxAOm_Dasez42Pfr-MbmA,LDze56Nd8rRljNDMaD1sbA,4,N
11/2/2011,st0JSwqM9aK75GmYo7uxLw,cXKeY0NugFvCSHRWJcOq9w,4,N
11/2/2011,UIC0Xf570arWrTIjLK2CqA,QnWFR5zQuLGL12EM_SZb8Q,1,Y
11/20/2005,jJCuJu8ECBezgacmokM2lA,31yYZQjEIyYE0N3p_vmoOA,5,N
11/20/2006,CQ8LHImPzABlluoybcNKvg,YfzsjiJl3m-Yza64aIL7SQ,4,N
11/20/2008,c_-XgrRKIfFaTjxm25XCUA,HwJkHmF__Y2VApOA31GqQw,3,N
11/20/2009,Dexi-mLXwr_GBn7QMbaDOQ,yiXTDN-dfNq3NKXZPKgsaw,4,N
11/20/2009,5WBIwR92ZNVmsG7bRaxHKw,JF1adUKdsNebw6-8MABATg,3,N
11/20/2009,T8qdpq_RJK3sOC753ypbXw,p9aMkgTdOKhsjkkv4G0QBw,5,N
11/20/2010,l1wIxOJhZj8NP-ElsxgMeA,qmF64R44N-4gOHqze10TXg,4,N
11/20/2010,YnyguOkiSAeF4EwKJ4TAVA,YfzsjiJl3m-Yza64aIL7SQ,4,N
11/20/2010,Msg8A4cuEI7bJszebP9Ekw,cXKeY0NugFvCSHRWJcOq9w,1,N
11/20/2011,id7XUdGE78pQGBbzcSHpzg,QnWFR5zQuLGL12EM_SZb8Q,2,N
11/20/2011,69ehW6pRXv2dRhmIzNI4Xg,HwJkHmF__Y2VApOA31GqQw,2,N
11/20/2011,cRT9bRLcfjGz0mGBr67vzw,Ut6mvxVP5eN-Kiu7KaLrlg,1,Y
11/20/2011,ZHJutJa23-vAGNlEGAD79Q,QnWFR5zQuLGL12EM_SZb8Q,5,Y
11/20/2011,PJK4GsUItBU8JJuoAujWOA,gCdjyQeE0uRKCh7mVmnZzQ,5,Y
11/21/2008,QaELAmRcDc5TfJEylaaP8g,ezxzzWj-EIigt0p4wlbLbw,4,N
11/21/2008,QaELAmRcDc5TfJEylaaP8g,YfzsjiJl3m-Yza64aIL7SQ,2,N
11/21/2008,3uJLBIQSjY2UfscuQhZGvw,S_qmb0Uzm_cNoRjSvZ6y1w,4,N
11/21/2009,RJ7DBkgkkCJsRlcWe9gg8g,iIrBXLRm4Ga1AjvthhrLOw,5,Y
11/21/2009,S5L1xguLhXJWadpFXnRKqQ,PyG0aSX3pBx0hzoSH20FnA,5,Y
11/21/2010,P8Gb5XPiMepWH3SXmhhG0w,mLdvQGAFadIJkOlEoHsI7w,1,N
11/21/2010,GyYInrWOVwPEqECKOC9T3g,ezxzzWj-EIigt0p4wlbLbw,1,N
11/21/2010,RisiiQaUWU174v-jA2Bv5w,NkOir65b_YAAQVlJR_zmJA,1,N
11/21/2010,3MNWHbdW-BEBe2o_cp7zUw,2m_KBLL9Bk_dwZ5n5b11nw,4,N
11/21/2010,DOgNK3Qbhy-YHcPYaZwtaA,p9aMkgTdOKhsjkkv4G0QBw,4,Y
11/21/2010,5AdBXfFE6Qi7TPDOWdBzFA,P0d8m5E67oBc0BpVUh4nKQ,5,Y
11/21/2011,Y9bMGl4Rf4CxaNW_Pxt19Q,57PyRW-iahNX_Ur8icAfxg,3,N
11/21/2011,pGGnRlu7PtWseYuaDWPtPQ,HTBxJPblBauNNCm_qSQjSQ,4,N
11/21/2011,le3q1LEoDlI5wSsWUvAE7w,31yYZQjEIyYE0N3p_vmoOA,4,N
11/21/2011,XBNpOdY6x4sSYW_C98GVhQ,S_wqr0_GkrNOvgVVgp7__w,5,Y
11/21/2011,dKhsBxBGgMcn3vjM8FnVVQ,FfG-PPZCz1sB4SKZoqsZkQ,5,Y
11/22/2008,o3bME_zlxP4Xqr0AVy9eqQ,ztuO0tozkkocR_o2OXDuQw,5,N
11/22/2009,6hm9XOFx7SJ2y-c9gLbpNA,DC1sD5TsqljP_BIAV6S-pw,5,N
11/22/2009,IGmZAHsZ-NH4VaZh3XYvAQ,ezxzzWj-EIigt0p4wlbLbw,4,N
11/22/2009,ShwO70X2AWTIAvgi9ZL1Ww,p9aMkgTdOKhsjkkv4G0QBw,4,N
11/22/2009,H3pVJC7QoJyt2Kpx9cC17A,gCdjyQeE0uRKCh7mVmnZzQ,5,N
11/22/2010,bubCIa8tqeWGyTlBjxvuLg,WA6coAKLoKnMWMKYKOibLQ,3,N
11/22/2010,uKzwsCO9B2DZ8bzNmofsgw,p9aMkgTdOKhsjkkv4G0QBw,4,N
11/22/2011,Ur91BwZjjrgBDb3dACcDiQ,rpP9iZsT3NC-Z4pUtQGoiA,5,N
11/23/2005,VnlUnPrfae-fbqDoXuvDbw,2m_KBLL9Bk_dwZ5n5b11nw,4,N
11/23/2008,HuGz5cF7YL4Zq8KTByvO5Q,SfRCNiCTPfGwzHEM_hCVZQ,5,N
11/23/2008,DGSUeP7EbNdmlw1TsMGAHw,iIrBXLRm4Ga1AjvthhrLOw,5,Y
11/23/2009,lxMelMv7omb9V2WLBoUBdQ,Yc5wFFyMhyYsxI2Z4bhkng,4,N
11/23/2009,97rdJIJMu4VFUogbylW-jw,LDze56Nd8rRljNDMaD1sbA,4,N
11/23/2010,56gp5RUwFLckqvph8E5R3A,qmF64R44N-4gOHqze10TXg,4,N
11/23/2010,yGSf3g2-rMAUgaO-tmd4xA,Ut6mvxVP5eN-Kiu7KaLrlg,3,N
11/23/2010,pFRE2mNCQvx9DUU542c6Dw,ubNzerxb8ox5bmA2EGkKBg,4,N
11/23/2010,77lef7kKkoOVupY-7AmieQ,YIfXuMhZgZf3xNnRWjyDYA,2,N
11/23/2010,9tBziRg9Yf6W9VUkDhEG7g,LDze56Nd8rRljNDMaD1sbA,5,Y
11/23/2011,zyk-YPhtFZK6kkbpzEKrWw,2nnXespKBBNtDQTtrumNFg,3,N
11/23/2011,2eCTQoBJETQSU-Oi9gjyuw,T_9IQ4nXSacMzrynX3pWJA,3,N
11/23/2011,CNFqUqL3GeW5oDdVZmPOjg,lDVAVEPaVSqHzJ2a43_IMA,3,N
11/23/2011,xSTwoH-rARiE1o9NJuIDtA,DxfjGOEtFJQoq6m8WjYl4Q,4,N
11/23/2011,sKkdtxgsWMLQbWsYv-PKiA,LDze56Nd8rRljNDMaD1sbA,3,N
11/23/2011,1y_b3g-rTAFH4XLdEkfT2w,NkOir65b_YAAQVlJR_zmJA,3,N
11/23/2011,YOChRzTztTL_KooP9wEtSQ,2m_KBLL9Bk_dwZ5n5b11nw,2,N
11/23/2011,pq1C362bZn66mwLgRUkDzA,YfzsjiJl3m-Yza64aIL7SQ,5,Y
11/23/2011,pq1C362bZn66mwLgRUkDzA,eR7cmuIRnvYFrexno_wlcQ,4,Y
11/23/2011,fa_9j21MqPDeVFzdpgWR9g,LUmAQaRrAleKdXZd8On16Q,3,N
11/24/2008,U8lcfjRZhdGGOEXaK4-7BA,ia27sl8koyz1K3sX8kT5ig,3,N
11/24/2008,Tl73MEkQ0IMZAlrI_Qye5g,ubNzerxb8ox5bmA2EGkKBg,5,N
11/24/2008,uARgL6GaLmh1fO5iGWDAEw,7Hj22TFkgAeRCXjDQqb1oA,5,N
11/24/2008,1GFynq7bkbq_jyEO52-iVA,2m_KBLL9Bk_dwZ5n5b11nw,4,N
11/24/2010,STskVv3kxVerS9OAc36FiQ,yiXTDN-dfNq3NKXZPKgsaw,3,N
11/24/2010,OIRjpVrNkivrhNgerjWlKQ,ubNzerxb8ox5bmA2EGkKBg,4,N
11/24/2010,lrZ9OdTMguSardX1mH9QbA,YfzsjiJl3m-Yza64aIL7SQ,1,N
11/24/2011,BEwV4eSxuekcPa6fS-CbdA,SEyUJ4t_8K4fD0ZIQnbmrA,2,N
11/24/2011,FQQ5TJxLwQfUibBLb5Sv4Q,DWRJ-OU-t1Gi1hebNBKMHA,1,Y
11/25/2005,7clk7hJlh9U5Kkwq7IGLEw,31yYZQjEIyYE0N3p_vmoOA,5,N
11/25/2006,tivh8lr6pzBDNfrJLYWh_g,HwJkHmF__Y2VApOA31GqQw,4,N
11/25/2007,lhXwpjhju5GvdhbDloX5Xg,2m_KBLL9Bk_dwZ5n5b11nw,4,N
11/25/2008,Zfmn7CNWCaUr-HL_jKEatQ,ztuO0tozkkocR_o2OXDuQw,1,N
11/25/2008,mcyJyGJgDVR9TnjeMfqBdw,DC1sD5TsqljP_BIAV6S-pw,4,N
11/25/2008,5itWEC7HwAndQOPu3_BSwQ,iIrBXLRm4Ga1AjvthhrLOw,4,N
11/25/2009,SvAp-J2zuVah_TGGRzseXQ,JF1adUKdsNebw6-8MABATg,4,Y
11/25/2010,2uaD3oqEwLdPdlfPJNG0gw,ezxzzWj-EIigt0p4wlbLbw,3,N
11/26/2007,WX86cEBn-bV7DutrVIQtxA,DWRJ-OU-t1Gi1hebNBKMHA,1,N
11/26/2007,XZN4GcszjOuywU5QFVhAdQ,ojCaK0Z7nSMB8gPGbyjzAw,5,N
11/26/2007,WX86cEBn-bV7DutrVIQtxA,cXKeY0NugFvCSHRWJcOq9w,1,N
11/26/2007,TOoMya2dG0AHCQUGqwu_bQ,NkOir65b_YAAQVlJR_zmJA,3,N
11/26/2008,Y6Z6iXxYwZnctq3E7jUEwA,YfzsjiJl3m-Yza64aIL7SQ,2,N
11/26/2008,Y6Z6iXxYwZnctq3E7jUEwA,31yYZQjEIyYE0N3p_vmoOA,4,N
11/26/2009,k4e_w7fwb3xkFliAM815PQ,PyG0aSX3pBx0hzoSH20FnA,2,N
11/26/2010,1RuW0eKE6N_Z1zHQBsbCkw,YfzsjiJl3m-Yza64aIL7SQ,3,N
11/26/2010,hOzXz1JJXyRxfj67y3oVYw,NkOir65b_YAAQVlJR_zmJA,4,Y
11/26/2010,hOzXz1JJXyRxfj67y3oVYw,BqJ10kFkEJi5jdjRfyURow,3,Y
11/26/2011,c2xoa9lyVsEcr28-IRwKEA,qmF64R44N-4gOHqze10TXg,5,N
11/26/2011,QrkbTD41gDOYvhhNix135A,ia27sl8koyz1K3sX8kT5ig,2,N
11/27/2006,Q-uZnIKZ2Vdq00WRYgeIiA,SfRCNiCTPfGwzHEM_hCVZQ,4,N
11/27/2006,Q-uZnIKZ2Vdq00WRYgeIiA,ztuO0tozkkocR_o2OXDuQw,2,N
11/27/2006,Q-uZnIKZ2Vdq00WRYgeIiA,YfzsjiJl3m-Yza64aIL7SQ,5,N
11/27/2006,Q-uZnIKZ2Vdq00WRYgeIiA,2m_KBLL9Bk_dwZ5n5b11nw,5,N
11/27/2007,dCBrN9LVgU5P83cX7lSBxw,Gh4Tb2qCBUCOd5r7jqKnGA,3,Y
11/27/2008,cDIyCD74fQeNPWQ7RLhDnQ,YfzsjiJl3m-Yza64aIL7SQ,2,Y
11/27/2010,K9U2qxPFi5llft8KuZIPjg,ojCaK0Z7nSMB8gPGbyjzAw,4,N
11/27/2010,DRL2obGiy_rmUltMmqDIUw,LDze56Nd8rRljNDMaD1sbA,4,N
11/27/2011,eZZUxt0aNMTg0di_hLBzbA,T_9IQ4nXSacMzrynX3pWJA,4,N
11/27/2011,c7_xsZYNs-_G6IceEW2WoA,JF1adUKdsNebw6-8MABATg,4,N
11/27/2011,XupV5ITB_PDyaaXEn7CY9A,mgvWzZBNNHtVP5Xd5Mz39A,4,N
11/27/2011,D0fjnDQQRBCip4lUrmSldQ,31yYZQjEIyYE0N3p_vmoOA,5,N
11/27/2011,6ZQgMs6fpGanQprb54JRMQ,2m_KBLL9Bk_dwZ5n5b11nw,4,N
11/27/2011,-gP6wFWadCLOiAgAQwOfCw,Zxjq-Rrv0VVdD3vktiDIkw,4,Y
11/27/2011,X3v0CfeYUjHTWRLb-VG-eg,t5JK4OZzCuetIrJXdHLntg,3,N
11/28/2006,Q-uZnIKZ2Vdq00WRYgeIiA,lDVAVEPaVSqHzJ2a43_IMA,5,N
11/28/2007,6vlB2FYf2dGVWte9cViVcg,mLdvQGAFadIJkOlEoHsI7w,4,N
11/28/2007,lqXfcPDSwSY8WvjUVFtQTg,DC1sD5TsqljP_BIAV6S-pw,5,N
11/28/2009,l5Rsyr-GucrrabwCNuGzYg,Ut6mvxVP5eN-Kiu7KaLrlg,3,N
11/28/2010,mwePJAcoU5APTyGmJHS1IA,7Hj22TFkgAeRCXjDQqb1oA,4,N
11/28/2011,R7tJWLrePC5FVgRJ33y6rQ,XZEBxlz9ZoP76CrYvEsL1A,4,N
11/28/2011,v8THNidilsh_Y4zRSFNiQA,BqJ10kFkEJi5jdjRfyURow,2,N
11/28/2011,bcTU9jRBOxWck4WApiC1tQ,7Hj22TFkgAeRCXjDQqb1oA,3,N
11/28/2011,xX8lDhoS1Hq3KMZ9rGqWAw,p9aMkgTdOKhsjkkv4G0QBw,3,N
11/28/2011,L_621sjz-CMT4GNgVS6a4Q,pSLh_XyV_3QS1hNsBOGHiQ,1,Y
11/28/2011,ZaHe3UQdAO7yLNUcXpKQ_Q,mgvWzZBNNHtVP5Xd5Mz39A,5,Y
11/28/2011,ZaHe3UQdAO7yLNUcXpKQ_Q,RTbDvRlBaKyim0MJOzEkPQ,5,Y
11/28/2011,hLW3dVKQEHeoXTPB6uGbxA,PyG0aSX3pBx0hzoSH20FnA,4,N
11/29/2009,H-_gcpenEWYiNKxl4b25Yg,ubNzerxb8ox5bmA2EGkKBg,4,N
11/29/2009,ZYZNcugF3xUEGyLOVGiZ0Q,31yYZQjEIyYE0N3p_vmoOA,5,N
11/29/2009,BSH6pJ05OEvE92piiJE2PA,p9aMkgTdOKhsjkkv4G0QBw,3,N
11/29/2010,UJbs8RkcoGVMOTTNEJwbOA,57PyRW-iahNX_Ur8icAfxg,4,N
11/29/2010,fpMaUmBc2U5tOisT017VQw,YfzsjiJl3m-Yza64aIL7SQ,4,N
11/29/2010,fFBQaHFLdaV6-28Yn1r-nw,31yYZQjEIyYE0N3p_vmoOA,3,N
11/29/2011,qEv3LrfTm95_VJfU0hFQwA,BqJ10kFkEJi5jdjRfyURow,4,N
11/3/2007,zRqLUhisGUmXmyDGS4aaqA,ubNzerxb8ox5bmA2EGkKBg,3,N
11/3/2008,ACUVZ4SiN0gni7dzVDm9EQ,lDVAVEPaVSqHzJ2a43_IMA,3,N
11/3/2008,wiFeLz74XNt7Z8NnfxDzWQ,NkOir65b_YAAQVlJR_zmJA,4,N
11/3/2008,Qg-PR8TeBV-e5oqQa0sd3w,YfzsjiJl3m-Yza64aIL7SQ,2,Y
11/3/2009,s54TF5n6M3lFdFc8ysaghQ,BqJ10kFkEJi5jdjRfyURow,1,N
11/3/2009,5FzCmxMWFX9AKywDs0pCAg,uy2bscWexAcIhOQJ_rn3cQ,3,N
11/3/2009,RgotWt-6_53vAkQfIc81Dw,NkOir65b_YAAQVlJR_zmJA,4,N
11/3/2009,KVr1a_LoOVctodtEOgwvAA,p9aMkgTdOKhsjkkv4G0QBw,4,N
11/3/2010,T4bQI1IxhJtpVCaZqNX2Eg,HwJkHmF__Y2VApOA31GqQw,4,N
11/3/2010,bluvYdYkFY8XyKpjAMbY9Q,SrNUBeLzCCBdwdUF9qepqg,4,N
11/3/2010,6hygL7biwPfNX99-8fnkfQ,mLdvQGAFadIJkOlEoHsI7w,5,N
11/3/2010,8FgOtvhZjEdHfNrLd1fPVQ,p9aMkgTdOKhsjkkv4G0QBw,4,Y
11/3/2010,kL-u_ACDfn4qYUI-PEoiVA,7Hj22TFkgAeRCXjDQqb1oA,5,Y
11/3/2011,uI_HfqK95OZuFsN5jt5FKQ,mLdvQGAFadIJkOlEoHsI7w,5,N
11/3/2011,x0BmKrUesHgnNO31rVIZ4Q,YfzsjiJl3m-Yza64aIL7SQ,2,N
11/3/2011,bfjUqZATcb_El16VUM-7oA,2m_KBLL9Bk_dwZ5n5b11nw,1,N
11/30/2005,7clk7hJlh9U5Kkwq7IGLEw,2nnXespKBBNtDQTtrumNFg,4,N
11/30/2005,E2UCZsdVoYb3V1ef2ceGzg,YIfXuMhZgZf3xNnRWjyDYA,4,N
11/30/2007,dSfbreMGKVI8QUL_pwjOfQ,SrNUBeLzCCBdwdUF9qepqg,5,N
11/30/2008,zA7hEWc3YDcwokYj6QyFjw,RTbDvRlBaKyim0MJOzEkPQ,3,N
11/30/2008,NR6C9JOveFqe0kwVBdTT_g,JF1adUKdsNebw6-8MABATg,3,N
11/30/2008,WFpj0EMLr4klgohKVz-zoQ,7Hj22TFkgAeRCXjDQqb1oA,5,N
11/30/2008,RuqMLvQEYbPL06152nuLJw,YfzsjiJl3m-Yza64aIL7SQ,4,N
11/30/2008,GG7Xg-09i2RCSily3JYHtQ,uy2bscWexAcIhOQJ_rn3cQ,4,N
11/30/2008,vRuHPM06W9iQJXK8XHbC3Q,2m_KBLL9Bk_dwZ5n5b11nw,1,N
11/30/2008,NR6C9JOveFqe0kwVBdTT_g,2m_KBLL9Bk_dwZ5n5b11nw,3,N
11/30/2009,OZbl2y2_j9to2gu1BNpavA,Ut6mvxVP5eN-Kiu7KaLrlg,5,N
11/30/2009,LgT0KCtFvqWU-f0chxtWkg,JF1adUKdsNebw6-8MABATg,4,N
11/30/2009,1NhcboU6heGfgzXcmJQx0Q,YfzsjiJl3m-Yza64aIL7SQ,3,N
11/30/2009,aseG8fAtms9e5ygczKFGsw,cXKeY0NugFvCSHRWJcOq9w,1,N
11/30/2010,eH6ZSnRU0JGOiqyulLwvsg,ubNzerxb8ox5bmA2EGkKBg,4,N
11/30/2010,xnxlU8_61V536tQgDMNxhQ,ezxzzWj-EIigt0p4wlbLbw,3,N
11/30/2010,FFCBTsP3oL9c5YTOcJnXpA,YfzsjiJl3m-Yza64aIL7SQ,5,N
11/30/2010,HWIJ4kkTMnuCTBkLmaupMA,BISUDalmPulSzHvsO3PhDA,2,Y
11/4/2008,2TN-jjYg98_cPNft8OJHCw,31yYZQjEIyYE0N3p_vmoOA,3,N
11/4/2009,EeI4yjrvQi_H_q-5CXjUfg,HwJkHmF__Y2VApOA31GqQw,5,N
11/4/2009,7jRqME7-krCDvdkR-dadgA,ubNzerxb8ox5bmA2EGkKBg,5,N
11/4/2009,utk30lLxqrccne2K42vWZQ,YfzsjiJl3m-Yza64aIL7SQ,2,N
11/4/2010,Bk0DXWcVPVvy03ufWsEuHg,HwJkHmF__Y2VApOA31GqQw,4,N
11/4/2010,CwscaJYAfgM5CIn8oeAHuQ,mLdvQGAFadIJkOlEoHsI7w,3,N
11/4/2010,HzLxlk1VX4aTFURcI8rOZg,ezxzzWj-EIigt0p4wlbLbw,3,N
11/4/2011,Qvqcglx1ELzNDR0atz5Z7Q,S_wqr0_GkrNOvgVVgp7__w,4,N
11/4/2011,kvFWIY7f_0J43_nxhUb5jA,YIfXuMhZgZf3xNnRWjyDYA,1,N
11/5/2006,HS2eWPhgLT4CqdQrrvQJBA,ubNzerxb8ox5bmA2EGkKBg,4,N
11/5/2006,HS2eWPhgLT4CqdQrrvQJBA,2m_KBLL9Bk_dwZ5n5b11nw,3,N
11/5/2008,0ISAHQe1Tojcpj8RqVccgw,mLdvQGAFadIJkOlEoHsI7w,5,N
11/5/2009,t9TWu1bj40JQHmNFRL0Wtw,mgvWzZBNNHtVP5Xd5Mz39A,5,Y
11/5/2011,xFV5-3815p_pXt-cHeEFAg,ia27sl8koyz1K3sX8kT5ig,4,N
11/5/2011,3o63BKb1fKcM_WUU9XMRJw,mLdvQGAFadIJkOlEoHsI7w,2,N
11/5/2011,ZG6c3GaUjBf-wNhSbKYbpA,DxfjGOEtFJQoq6m8WjYl4Q,5,N
11/5/2011,qntMtvOSAOpkjyOlTp3q-w,cXKeY0NugFvCSHRWJcOq9w,3,N
11/5/2011,wrHrvuJecUhLcx4oTcsVzA,S_wqr0_GkrNOvgVVgp7__w,5,Y
11/5/2011,ZZCOiXEh_ImHsAJRkjL6hA,LUmAQaRrAleKdXZd8On16Q,5,N
11/6/2006,bNzgZCSKoQ6QaR0OYlj3nQ,P0d8m5E67oBc0BpVUh4nKQ,4,N
11/6/2008,L4CXCKMj2NDsr8fd2_XmkA,ztuO0tozkkocR_o2OXDuQw,4,N
11/6/2008,HwMZ0ld2P4V4-kSw-YxjGA,mLdvQGAFadIJkOlEoHsI7w,5,N
11/6/2009,mXWdlhpnESaF0EcmMCndSQ,DxfjGOEtFJQoq6m8WjYl4Q,2,N
11/6/2009,Jkv6xBXf2_PmLJpFzhfq_Q,31yYZQjEIyYE0N3p_vmoOA,1,Y
11/6/2010,3I8YxknCZ0-B8fAgCxsRYg,57PyRW-iahNX_Ur8icAfxg,4,N
11/6/2010,9SpIJmgWjJzaaOZfy-TVYA,ezxzzWj-EIigt0p4wlbLbw,1,N
11/6/2010,7FsN3uhzflgi8vx8ifuO9Q,YfzsjiJl3m-Yza64aIL7SQ,1,N
11/6/2010,RO78jiBkX61pPweJLVlCgA,lDVAVEPaVSqHzJ2a43_IMA,4,N
11/6/2010,Ufqw09N8uormc7Vt2CekzQ,NkOir65b_YAAQVlJR_zmJA,5,N
11/6/2010,BQ-XTHz15xqdHGzvxunxBg,iIrBXLRm4Ga1AjvthhrLOw,5,Y
11/6/2010,BXM-cc8HXlRjrrzItvwrOA,LUmAQaRrAleKdXZd8On16Q,3,N
11/6/2010,KKNtmWBEq3Ya5_pB3mM2Eg,t5JK4OZzCuetIrJXdHLntg,4,N
11/6/2011,7lUexXeJodkYmeV5GZGRwA,ztuO0tozkkocR_o2OXDuQw,4,N
11/6/2011,HFxf1QODantANYrn20T21w,YIfXuMhZgZf3xNnRWjyDYA,5,N
